Id. Acidente;Freguesia;Tipo Natureza;Natureza;Datahora;Entidades Fiscalizadoras;Id. Peao;Sexo;Acções Peão;Distrito;Concelho;Lesões a 30 dias;Peao Gr.Etario(<=5) SUM;Peao Gr.Etario(6-9) SUM;Peao Gr.Etario(10-14) SUM;Peao Gr.Etario(15-17) SUM;Peao Gr.Etario(18-20) SUM;Peao Gr.Etario(21-24) SUM;Peao Gr.Etario(25-29) SUM;Peao Gr.Etario(30-34) SUM;Peao Gr.Etario(35-39) SUM;Peao Gr.Etario(40-44) SUM;Peao Gr.Etario(45-49) SUM;Peao Gr.Etario (50-54) SUM;Peao Gr.Etario (55-59) SUM;Peao Gr.Etario (60-64) SUM;Peao Gr.Etario (65-69) SUM;Peao Gr.Etario (70-74) SUM;Peao Gr.Etario (>=75) SUM;Peao Gr.Etario(Não Def.) SUM
2010451144;Atiães;Atropelamento;Atropelamento de peões;2010:03:25 21:40:00;Guarda Nacional Republicana;1;Masculino;Em plena faixa de rodagem;Braga;Vila Verde;Morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010447757;Coração de Jesus;Atropelamento;Atropelamento de peões;2010:04:12 11:40:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010447426;Póvoa de Santo Adrião;Atropelamento;Atropelamento com fuga;2010:03:19 00:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Odivelas;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010452553;Fafe;Atropelamento;Atropelamento de peões;2010:03:01 18:10:00;Guarda Nacional Republicana;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Braga;Fafe;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010447286;Santa Iria de Azoia;Atropelamento;Atropelamento com fuga;2010:02:16 05:30:00;Polícia de Segurança Pública;1;Masculino;Transitando pela berma ou passeio;Lisboa;Loures;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010442522;Varziela;Atropelamento;Atropelamento de peões;2010:01:18 18:30:00;Guarda Nacional Republicana;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Porto;Felgueiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010451223;Aguim;Atropelamento;Atropelamento de peões;2010:03:28 08:15:00;Guarda Nacional Republicana;1;Feminino;Transitando pela esquerda da faixa de rodagem;Aveiro;Anadia;Ferido grave;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010456085;Ponte;Atropelamento;Atropelamento de peões;2010:04:03 13:40:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Braga;Guimaraes;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010452994;Mesão Frio;Atropelamento;Atropelamento de peões;2010:05:14 19:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Braga;Guimaraes;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010460069;Fail;Atropelamento;Atropelamento de peões;2010:04:23 07:50:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Viseu;Viseu;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010457203;Santarém (São Salvador);Atropelamento;Atropelamento de peões;2010:06:04 17:15:00;Polícia de Segurança Pública;1;Feminino;Transitando pela direita da faixa de rodagem;Santarém;Santarem;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010452749;Lamas;Atropelamento;Atropelamento de peões;2010:03:23 15:00:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Lisboa;Cadaval;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010442446;Arcozelo;Atropelamento;Atropelamento de peões;2010:01:11 14:25:00;Guarda Nacional Republicana;1;Masculino;Em trabalhos na via;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010447117;São João de Ver;Atropelamento;Atropelamento de peões;2010:02:09 18:25:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Aveiro;Santa Maria da Feira;Ferido grave;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010454887;Odivelas;Atropelamento;Atropelamento de peões;2010:05:04 15:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Odivelas;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010459370;Tramagal;Atropelamento;Atropelamento de peões;2010:04:22 12:20:00;Guarda Nacional Republicana;1;Feminino;Transitando pela esquerda da faixa de rodagem;Santarém;Abrantes;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010445813;Benedita;Atropelamento;Atropelamento de peões;2010:02:11 11:30:00;Guarda Nacional Republicana;1;Masculino;Atravessando em passagem sinalizada;Leiria;Alcobaca;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010446625;Fafe;Atropelamento;Atropelamento de peões;2010:02:18 15:00:00;Guarda Nacional Republicana;1;Masculino;Em plena faixa de rodagem;Braga;Fafe;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010455853;Almendra;Atropelamento;Atropelamento de peões;2010:04:12 19:30:00;Guarda Nacional Republicana;1;Masculino;Em plena faixa de rodagem;Guarda;Vila Nova de Foz Coa;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010442467;Azurara;Atropelamento;Atropelamento de peões;2010:01:26 08:05:00;Guarda Nacional Republicana;2;Feminino;Atravessando em passagem sinalizada;Porto;Vila do Conde;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010442467;Azurara;Atropelamento;Atropelamento de peões;2010:01:26 08:05:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Porto;Vila do Conde;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010459926;Paranhos;Atropelamento;Atropelamento de peões;2010:06:19 13:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Porto;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010465144;Setúbal (São Sebastião);Atropelamento;Atropelamento de peões;2010:07:07 18:45:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Setúbal;Setubal;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010430557;Setúbal (Santa Maria da Graça);Atropelamento;Atropelamento de peões;2010:02:01 17:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Setúbal;Setubal;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010437094;Damaia;Atropelamento;Atropelamento de peões;2010:02:15 17:50:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Amadora;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010422784;Setúbal (São Sebastião);Atropelamento;Atropelamento de peões;2010:01:09 19:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Setúbal;Setubal;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010421991;Carnaxide;Atropelamento;Atropelamento de peões;2010:01:04 13:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010426965;Oeiras e São Julião da Barra;Atropelamento;Atropelamento de peões;2010:01:15 13:40:00;Polícia de Segurança Pública;1;Feminino;Em plena faixa de rodagem;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010456013;Aldoar;Atropelamento;Atropelamento de peões;2010:05:26 14:10:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Porto;Porto;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010465402;Lordelo do Ouro;Atropelamento;Atropelamento de peões;2010:07:13 19:20:00;Polícia de Segurança Pública;1;Masculino;NÃO DEFINIDO;Porto;Porto;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010459599;Amora;Atropelamento;Atropelamento de peões;2010:01:20 19:20:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Setúbal;Seixal;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010454206;Parede;Atropelamento;Atropelamento de peões;2010:05:10 19:10:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Cascais;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010453491;Aves;Atropelamento;Atropelamento de peões;2010:03:01 16:55:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Santo Tirso;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010476215;Caparica;Colisão;Colisão com fuga;2010:05:30 19:55:00;Guarda Nacional Republicana;1;Feminino;Transitando pela berma ou passeio;Setúbal;Almada;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010438056;Carnaxide;Atropelamento;Atropelamento de peões;2010:03:08 00:30:00;Polícia de Segurança Pública;1;Masculino;Transitando pela berma ou passeio;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010435504;Santa Maria de Belém;Atropelamento;Atropelamento de peões;2010:02:19 08:40:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010426491;Marrazes;Atropelamento;Atropelamento de peões;2010:01:12 17:50:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Leiria;Leiria;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010426789;Santa Justa;Atropelamento;Atropelamento de peões;2010:01:08 19:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010447305;Sacavém;Atropelamento;Atropelamento de peões;2010:03:06 12:15:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Loures;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010432093;Leça do Bailio;Atropelamento;Atropelamento de peões;2010:02:06 14:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Matosinhos;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010437266;Azueira;Atropelamento;Atropelamento com fuga;2010:01:18 00:45:00;Guarda Nacional Republicana;1;Masculino;Transitando pela direita da faixa de rodagem;Lisboa;Mafra;Ferido grave;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010483394;Albergaria-a-Velha;Atropelamento;Atropelamento de peões;2010:08:10 16:10:00;Guarda Nacional Republicana;1;Feminino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Aveiro;Albergaria-a-Velha;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010469369;Árvore;Colisão;Colisão frontal;2010:06:01 15:20:00;Guarda Nacional Republicana;1;Feminino;Em ilhéu ou refúgio na via;Porto;Vila do Conde;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010475602;Espinho;Colisão;Colisão lateral com outro veículo em movimento;2010:09:10 11:45:00;Polícia de Segurança Pública;1;Feminino;Transitando pela berma ou passeio;Aveiro;Espinho;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010481101;Santa Isabel;Atropelamento;Atropelamento de peões;2010:10:06 11:00:00;Polícia de Segurança Pública;2;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010474592;Reboleira;Atropelamento;Atropelamento de peões;2010:08:30 12:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Amadora;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010462231;Vitória;Atropelamento;Atropelamento de peões;2010:06:25 13:15:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Porto;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010464554;Vouzela;Atropelamento;Atropelamento de peões;2010:05:21 13:30:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Viseu;Vouzela;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010430772;Reboleira;Atropelamento;Atropelamento de peões;2010:01:29 19:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Amadora;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010430911;São Domingos de Benfica;Atropelamento;Atropelamento de peões;2010:02:04 09:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010442581;Alenquer (Triana);Atropelamento;Atropelamento de peões;2010:01:15 10:30:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Alenquer;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010447315;São João da Talha;Atropelamento;Atropelamento de peões;2010:03:07 19:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Loures;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010440982;Leça do Bailio;Atropelamento;Atropelamento de peões;2010:03:12 12:45:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Porto;Matosinhos;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010441116;Covilhã (Conceição);Atropelamento;Atropelamento de peões;2010:03:11 12:08:00;Polícia de Segurança Pública;3;Masculino;Atravessando em passagem sinalizada;Castelo Branco;Covilha;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010444008;Lordelo do Ouro;Atropelamento;Atropelamento de peões;2010:03:24 11:25:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Porto;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010422528;Ovar;Colisão;Colisão com veiculo ou obstáculo na faixa de rodagem;2010:01:02 15:55:00;Polícia de Segurança Pública;1;Masculino;Transitando pela direita da faixa de rodagem;Aveiro;Ovar;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010422705;Benfica;Atropelamento;Atropelamento de peões;2010:01:06 20:45:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido grave;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010422403;Massarelos;Atropelamento;Atropelamento de peões;2010:01:07 10:35:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Porto;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010422483;Portimão;Atropelamento;Atropelamento de peões;2010:01:04 18:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Faro;Portimao;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010481441;Nossa Senhora de Fátima;Colisão;Colisão lateral com outro veículo em movimento;2010:10:10 10:30:00;Polícia de Segurança Pública;2;Feminino;Transitando pela direita da faixa de rodagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010479053;Santiago (Bougado);Atropelamento;Atropelamento de peões;2010:07:21 14:10:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Trofa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010478615;Arcozelo;Atropelamento;Atropelamento de peões;2010:07:14 21:50:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010471617;Mafamude;Atropelamento;Atropelamento de peões;2010:08:06 09:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010480991;Matosinhos;Atropelamento;Atropelamento de peões;2010:10:06 20:40:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Matosinhos;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010470191;Várzea;Atropelamento;Atropelamento de peões;2010:06:19 12:10:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Viseu;Sao Pedro do Sul;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010482559;Mira de Aire;Atropelamento;Atropelamento de peões;2010:08:30 19:30:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Leiria;Porto de Mos;Ferido grave;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010449780;Nossa Senhora da Piedade;Atropelamento;Atropelamento de peões;2010:04:25 19:15:00;Polícia de Segurança Pública;1;Feminino;Transitando pela berma ou passeio;Santarém;Ourem;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010447292;Moscavide;Atropelamento;Atropelamento de peões;2010:02:27 10:40:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Loures;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010441296;Faro (São Pedro);Atropelamento;Atropelamento de peões;2010:03:18 08:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Faro;Faro;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010437586;Prior Velho;Atropelamento;Atropelamento de peões;2010:02:01 08:40:00;Polícia de Segurança Pública;1;Masculino;Transitando pela direita da faixa de rodagem;Lisboa;Loures;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010459470;Marrazes;Atropelamento;Atropelamento de peões;2010:06:04 10:25:00;Polícia de Segurança Pública;1;Masculino;A sair ou entrar num veículo;Leiria;Leiria;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010446993;Alverca do Ribatejo;Atropelamento;Atropelamento de peões;2010:02:10 09:20:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Lisboa;Vila Franca de Xira;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010454342;Mafamude;Atropelamento;Atropelamento de peões;2010:05:20 07:45:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010427643;Vale da Amoreira;Atropelamento;Atropelamento de peões;2010:01:16 21:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Setúbal;Moita;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010427227;Encarnação;Atropelamento;Atropelamento de peões;2010:01:17 13:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010435993;Alvalade;Atropelamento;Atropelamento de peões;2010:02:19 11:50:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010434681;Polvoreira;Atropelamento;Atropelamento de peões;2010:02:07 18:30:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Braga;Guimaraes;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010450311;Santa Maria de Belém;Atropelamento;Atropelamento de peões;2010:04:29 19:40:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010448233;Sé;Atropelamento;Atropelamento de peões;2010:04:16 18:10:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Porto;Porto;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010442407;Margaride (Santa Eulália);Atropelamento;Atropelamento de peões;2010:01:12 08:30:00;Guarda Nacional Republicana;1;Masculino;Em plena faixa de rodagem;Porto;Felgueiras;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010487804;Carnide;Atropelamento;Atropelamento de peões;2010:11:02 08:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Lisboa;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010487825;Alverca do Ribatejo;Atropelamento;Atropelamento de peões;2010:11:03 18:35:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Vila Franca de Xira;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010483323;Castelões de Cepeda;Atropelamento;Atropelamento de peões;2010:08:19 11:20:00;Guarda Nacional Republicana;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Porto;Paredes;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010488025;Algueirão-Mem Martins;Atropelamento;Atropelamento de peões;2010:11:02 01:00:00;Polícia de Segurança Pública;1;Masculino;Em plena faixa de rodagem;Lisboa;Sintra;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010489599;Almada;Atropelamento;Atropelamento de peões;2010:11:05 11:10:00;Polícia de Segurança Pública;1;Feminino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Setúbal;Almada;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010494041;Santa Maria dos Olivais;Atropelamento;Atropelamento de peões;2010:11:29 18:40:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010445412;Alto do Pina;Atropelamento;Atropelamento de peões;2010:04:09 12:12:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010455751;Santa Maria dos Olivais;Atropelamento;Atropelamento de peões;2010:05:29 09:20:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Lisboa;Lisboa;Ferido grave;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010438381;Ermesinde;Atropelamento;Atropelamento de peões;2010:03:06 20:00:00;Polícia de Segurança Pública;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Porto;Valongo;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010446057;Ovil;Atropelamento;Atropelamento de peões;2010:02:05 15:20:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Porto;Baiao;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010459622;Cacém;Atropelamento;Atropelamento de peões;2010:01:25 07:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Sintra;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010443358;Lagos (São Sebastião);Atropelamento;Atropelamento de peões;2010:03:24 11:35:00;Polícia de Segurança Pública;1;Masculino;Transitando pela berma ou passeio;Faro;Lagos;Ferido grave;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010444772;Braga (Maximinos);Atropelamento;Atropelamento de peões;2010:03:30 14:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Braga;Braga;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010449190;Canidelo;Atropelamento;Atropelamento com fuga;2010:04:16 22:30:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010448160;São Pedro da Afurada;Atropelamento;Atropelamento de peões;2010:04:12 10:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010457925;Ermesinde;Atropelamento;Atropelamento de peões;2010:06:02 08:15:00;Polícia de Segurança Pública;2;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Valongo;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010454121;São Marcos;Atropelamento;Atropelamento de peões;2010:05:11 11:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Sintra;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010458395;Massamá;Atropelamento;Atropelamento de peões;2010:06:07 12:45:00;Polícia de Segurança Pública;1;Masculino;NÃO DEFINIDO;Lisboa;Sintra;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
